Date,Open,High,Low,Close,Adj Close,Volume
2018-02-15,857.324097,864.730164,848.637939,855.495422,832.729431,6681871
2018-02-16,859.106995,861.850037,839.448853,842.374756,819.957764,4814081
2018-02-19,842.100403,852.158081,835.288635,847.586426,825.030884,4470950
2018-02-20,849.415100,849.917969,840.088928,842.191833,819.779846,4229225
2018-02-21,850.329407,852.615234,843.151917,849.735107,827.122314,5958695
2018-02-22,843.014771,851.243774,841.186096,845.163452,822.672363,5598454
2018-02-23,846.123474,857.644104,843.700500,854.215332,831.483398,5305332
2018-02-26,858.558411,863.953003,856.364014,858.284119,835.443909,4217805
2018-02-27,858.558411,873.919189,857.964111,869.073242,845.945862,7010683
2018-02-28,864.913025,875.107849,862.398621,872.776306,849.550354,28325240
2018-03-01,868.387512,877.667969,864.913025,867.153137,844.076904,4478295
2018-03-05,862.215759,868.753235,842.649048,844.934875,822.449890,6162847
2018-03-06,849.415100,855.998291,827.562561,832.819946,810.657410,8009863
2018-03-07,831.356995,831.356995,811.973145,813.527527,791.878357,7926773
2018-03-08,820.750732,836.157288,816.773438,833.368530,811.191345,6641983
2018-03-09,836.523010,840.591797,833.002808,834.877197,812.659790,5319263
2018-03-12,841.186096,853.163879,838.945984,850.603699,827.967773,4157575
2018-03-13,852.066650,855.815430,842.420471,852.020935,829.347412,5574365
2018-03-14,849.232239,852.203796,840.454651,849.460815,826.855469,7362232
2018-03-15,845.757751,849.826538,832.042786,833.688599,811.502808,6355918
2018-03-16,831.128418,831.768494,810.144531,822.945190,801.045410,15407481
2018-03-19,823.813782,829.208313,815.584778,818.784973,796.995850,6315416
2018-03-20,816.773438,826.556763,811.058838,813.573242,791.922852,7596491
2018-03-21,818.190613,825.048096,816.773438,820.065002,798.241821,7357563
2018-03-22,819.242126,833.825745,819.013550,830.351257,808.254395,11064861
2018-03-23,814.304688,822.899414,812.933228,817.322021,795.571899,11734999
2018-03-26,817.367737,826.831055,816.041931,823.905212,801.979919,6613852
2018-03-27,829.482666,832.728516,820.156433,822.716553,800.822815,7589772
2018-03-28,819.059265,819.104980,804.612793,807.081482,785.603821,9580304
2018-04-02,816.499084,823.768066,810.555969,816.453369,794.726318,6247249
2018-04-03,814.670471,824.453796,809.413025,822.487976,800.600342,6961063
2018-04-04,827.196777,833.688599,815.630493,818.236328,796.461792,7107267
2018-04-05,827.562561,832.042786,826.099609,830.396973,808.298889,4263957
2018-04-06,830.214111,839.814575,827.471130,832.957092,810.790894,4832444
2018-04-09,834.374329,840.271790,834.374329,837.528748,815.240906,3906948
2018-04-10,839.723145,844.752014,835.837280,838.488831,816.175415,4227566
2018-04-11,842.831909,852.843811,837.574463,851.106628,828.457397,6570408
2018-04-12,850.192261,856.409729,845.026306,849.140808,826.543884,5411296
2018-04-13,852.798096,861.027100,849.140808,858.421265,835.577332,6308408
2018-04-16,854.398193,859.472778,848.957947,856.775452,833.975403,4467137
2018-04-17,859.472778,866.055969,855.815430,863.358643,840.383362,4799908
2018-04-18,864.273010,866.970276,854.946777,857.644104,834.820862,3680493
2018-04-19,858.649841,864.044434,854.901062,861.575745,838.647888,4901293
2018-04-20,857.644104,861.164246,842.283325,848.409302,825.831909,3663348
2018-04-23,850.329407,863.450073,848.957947,855.815430,833.040955,3837241
2018-04-24,855.632568,892.114441,854.901062,886.948425,863.345398,9960557
2018-04-25,890.240051,897.691833,881.005310,887.359924,863.745972,7039691
2018-04-26,889.645752,903.360718,879.816650,891.794434,868.062439,17048499
2018-04-27,905.006531,924.390381,901.074890,910.949707,886.708008,12759323
2018-04-30,897.874756,907.566650,877.759399,880.776733,857.337891,9703034
2018-05-02,884.159729,895.314575,882.376770,889.371460,865.703918,6690957
2018-05-03,894.125977,894.125977,877.073669,879.222351,855.824829,4317406
2018-05-04,880.365234,882.056763,868.616089,872.227722,849.016418,4151324
2018-05-07,876.707947,889.874329,874.422119,887.817078,864.190979,3841634
2018-05-08,893.760254,897.874756,882.513916,884.251160,860.719910,5396324
2018-05-09,883.153992,899.977661,879.816650,893.028748,869.263977,4915522
2018-05-10,896.046082,900.252014,890.788635,897.097534,873.224487,4390792
2018-05-11,897.188965,906.377991,893.988831,904.503662,880.433472,4387370
2018-05-14,906.972351,906.972351,893.028748,902.080627,878.074951,2821249
2018-05-15,898.834778,914.332703,892.983032,895.085999,871.266479,5250739
2018-05-16,890.560059,890.560059,870.856201,874.239197,850.974304,9420381
2018-05-17,877.165100,877.759399,860.844238,864.364441,841.362427,5176974
2018-05-18,864.593018,871.816223,852.158081,853.849609,831.127380,5720058
2018-05-21,851.015198,855.541138,843.106201,851.563782,828.902405,7245604
2018-05-22,853.209595,853.986755,845.757751,847.357849,824.808350,5655036
2018-05-23,846.672119,846.672119,831.265564,834.100037,811.903320,4995514
2018-05-24,835.700073,842.100403,832.179932,837.391602,815.107361,5816244
2018-05-25,837.528748,844.294800,836.111572,841.917542,819.512756,8891205
2018-05-28,845.666321,847.586426,839.448853,841.551819,819.156799,5684839
2018-05-29,842.557617,848.500732,836.065857,838.854553,816.531372,8939192
2018-05-30,836.477295,844.111938,828.934021,837.620178,815.329834,6552562
2018-05-31,842.100403,843.289063,836.203003,842.420471,820.002441,18540079
2018-06-01,841.186096,855.586853,839.768860,850.832336,828.190430,9587139
2018-06-04,853.438171,863.130066,850.832336,860.249939,837.357422,6125075
2018-06-05,862.032898,873.187744,860.387085,866.467407,843.409485,8718406
2018-06-06,865.873108,874.102051,861.895752,872.639160,849.416870,4582011
2018-06-07,873.096313,892.388733,872.684875,888.137085,864.502380,7499786
2018-06-08,883.565430,902.034912,878.307983,900.023438,876.072510,7144662
2018-06-11,902.537842,914.286987,895.177429,898.469055,874.559570,7509359
2018-06-12,899.154785,914.332703,896.320374,911.726868,887.464478,8142791
2018-06-13,914.332703,919.727295,904.732239,916.618530,892.225891,6481251
2018-06-14,912.001160,925.121826,902.812134,921.601685,897.076538,5998764
2018-06-15,919.818726,935.819519,913.646973,927.316223,902.638916,12352945
2018-06-18,922.378845,933.030823,920.733032,928.550598,903.840393,6181966
2018-06-19,927.041931,927.864868,908.526672,910.721130,886.485474,6940691
2018-06-20,910.675354,935.270935,909.623901,931.933594,907.133423,7867840
2018-06-21,935.773804,947.248718,933.807983,943.545654,918.436462,11494454
2018-06-22,940.299744,941.031250,922.058838,925.761902,901.125977,17685004
2018-06-25,924.756104,929.419189,916.435669,918.401489,893.961365,5684685
2018-06-26,919.818726,919.818726,891.703003,895.085999,871.266479,8824561
2018-06-27,894.674561,900.983459,880.228088,883.108276,865.353638,9797915
2018-06-28,879.588074,885.531250,859.747070,863.998718,846.628357,9385242
2018-06-29,867.793152,891.931580,867.701721,889.142822,871.266846,8712803
2018-07-02,889.051392,889.051392,875.016418,878.307983,860.649902,7285002
2018-07-03,882.331055,894.628845,878.079407,888.091370,870.236572,5542031
2018-07-04,888.548523,907.018066,887.817078,905.280823,887.080444,5469260
2018-07-05,911.589722,922.013123,876.479370,881.873901,864.144043,20473239
2018-07-06,882.102478,898.789063,881.873901,893.805969,875.836243,10019619
2018-07-09,902.537842,914.332703,899.246216,911.681152,893.352051,5654603
2018-07-10,916.847107,940.391174,914.332703,937.831055,918.976196,11423098
2018-07-11,937.191040,951.728943,930.653564,949.808838,930.713257,9476935
2018-07-12,954.883362,1004.851624,953.283264,989.627991,969.731812,26368188
2018-07-13,987.936523,1013.994995,987.479309,1005.583130,985.366150,19650704
2018-07-16,1005.583130,1013.903564,981.124695,984.004883,964.221863,7213764
2018-07-17,985.924988,1002.062927,977.970276,998.771362,978.691345,7075385
2018-07-18,1004.303040,1009.971924,985.010620,998.954224,978.870483,5120782
2018-07-19,999.639954,1019.480957,993.285339,1010.200500,989.890747,5942713
2018-07-20,1018.018066,1040.967773,1016.646545,1031.961670,1011.214355,8769400
2018-07-23,1033.013062,1033.013062,1017.743774,1024.326904,1003.733093,6389901
2018-07-24,1025.881348,1030.224365,1012.532043,1015.777954,995.356018,4887874
2018-07-25,1014.909302,1026.795654,1009.606201,1019.618103,999.118958,6507127
2018-07-26,1015.000732,1025.424194,1012.897766,1015.503601,995.087280,7026837
2018-07-27,1023.595459,1039.962036,1016.875122,1033.058838,1012.289551,7305292
2018-07-30,1033.195923,1058.157227,1031.367310,1052.762695,1031.597290,15172230
2018-07-31,1052.396973,1088.421631,1048.876831,1084.398560,1062.597046,15175413
2018-08-01,1088.421631,1099.850830,1083.849976,1090.204590,1068.286255,10613527
2018-08-02,1089.427490,1089.427490,1066.066284,1068.260620,1046.783569,6834465
2018-08-03,1074.340942,1082.112793,1069.357788,1076.123901,1054.488770,7268029
2018-08-06,1075.895264,1093.541870,1074.661011,1090.433228,1068.510376,4392731
2018-08-07,1092.536133,1098.479370,1076.169556,1082.752808,1060.984375,4439806
2018-08-08,1083.484253,1117.771729,1083.484253,1113.382935,1090.998657,8653783
2018-08-09,1116.857422,1126.183594,1108.171265,1113.611572,1091.222656,7488442
2018-08-10,1107.256958,1110.914307,1099.302246,1101.039429,1078.903442,3916747
2018-08-13,1094.959106,1097.153564,1081.381348,1085.953003,1064.120239,5105536
2018-08-14,1088.055908,1112.925781,1082.844238,1106.891235,1084.637573,5796069
2018-08-16,1100.170898,1111.828613,1093.084717,1097.930664,1075.857178,6543012
2018-08-17,1105.428223,1111.280029,1097.244995,1100.628052,1078.500244,4189932
2018-08-20,1104.422485,1130.846680,1104.193848,1129.109497,1106.409180,8319767
2018-08-21,1131.258179,1144.287354,1121.886230,1140.355713,1117.429199,7961698
2018-08-23,1139.532837,1164.859863,1132.309692,1160.699707,1137.364258,8714686
2018-08-24,1156.859497,1170.300171,1152.104980,1168.060059,1144.576538,7275256
2018-08-27,1169.797241,1184.838013,1169.203003,1180.860718,1157.119873,6094255
2018-08-28,1184.975220,1209.662231,1184.060913,1206.004883,1181.758423,9509395
2018-08-29,1203.536133,1215.148193,1179.672119,1183.329346,1159.538818,12115067
2018-08-30,1182.780762,1186.026733,1161.614014,1165.271362,1141.843750,10772929
2018-08-31,1161.202515,1161.202515,1130.663818,1135.281250,1112.456665,16739920
2018-09-03,1138.344238,1150.139160,1121.017578,1123.852051,1101.257324,13343088
2018-09-04,1129.338013,1147.304688,1123.714966,1135.555542,1112.725464,9666907
2018-09-05,1136.058350,1145.338867,1104.971069,1121.886230,1099.331055,11292304
2018-09-06,1124.766357,1157.270874,1120.377563,1153.339233,1130.151611,12243948
2018-09-07,1156.539429,1171.580200,1147.030396,1169.065796,1145.562134,11694634
2018-09-10,1165.774170,1167.602905,1143.007324,1148.264771,1125.179443,7720393
2018-09-11,1151.144897,1159.739624,1128.515137,1131.669556,1108.917603,11893666
2018-09-12,1144.561646,1150.870605,1123.577759,1145.201782,1122.177856,8821245
2018-09-14,1151.510620,1166.322754,1140.767212,1145.796021,1122.760010,8616757
2018-09-17,1143.601685,1143.601685,1116.948853,1120.880493,1098.345581,7386901
2018-09-18,1120.971924,1133.223999,1110.319946,1112.880005,1090.505859,8330022
2018-09-19,1119.143188,1119.143188,1098.113647,1107.028320,1084.771973,12321320
2018-09-21,1114.571533,1131.395264,1082.112793,1113.200073,1090.819458,20856928
2018-09-24,1110.411377,1133.681152,1101.313721,1126.503662,1103.855713,11049138
2018-09-25,1129.658081,1138.344238,1092.627563,1125.177856,1102.556519,10625256
2018-09-26,1132.858276,1146.527466,1122.023438,1144.195923,1121.192139,6996170
2018-09-27,1147.487549,1154.802246,1131.486694,1146.344604,1123.297607,11821461
2018-09-28,1151.967773,1162.756958,1140.447144,1150.184814,1127.060669,12110496
2018-10-01,1149.956299,1149.956299,1100.856567,1126.183594,1103.541992,8019720
2018-10-03,1124.172119,1133.406860,1097.244995,1101.862305,1079.709717,8067714
2018-10-04,1087.598755,1088.421631,1011.251953,1026.109863,1005.480225,25387304
2018-10-05,1005.308838,1019.755249,949.214478,958.997864,939.717529,23999130
2018-10-08,960.049377,1021.309631,937.693909,1014.360718,993.967285,26991736
2018-10-09,1025.561279,1027.069946,988.576538,996.668396,976.630676,12021002
2018-10-10,1000.188538,1020.258179,991.410950,1007.686096,987.426941,10392470
2018-10-11,972.850037,1019.252380,953.649048,994.611145,974.614807,14463194
2018-10-12,1010.291931,1032.281616,1007.503235,1030.041504,1009.332764,9907264
2018-10-15,1033.104492,1048.648193,1022.361145,1042.110718,1021.159302,9703006
2018-10-16,1047.825317,1067.391968,1042.339355,1064.100464,1042.706909,8179299
2018-10-17,1077.998291,1078.318237,1042.339355,1052.671265,1031.507690,13983581
2018-10-19,1005.765991,1015.823669,978.564575,1006.954590,986.710083,27803039
2018-10-22,1014.909302,1019.298096,966.769714,971.615662,952.081604,14399071
2018-10-23,962.563782,973.490051,954.243347,964.346741,944.958801,11564422
2018-10-24,982.816223,983.776306,943.042786,956.163452,936.940063,14934757
2018-10-25,947.248718,951.500366,929.327759,942.494141,923.545593,15416966
2018-10-26,944.414246,966.449707,934.448059,955.386230,936.178589,10042966
2018-10-29,956.392029,1000.142822,956.392029,994.611145,974.614807,8390607
2018-10-30,992.508179,992.508179,961.969421,966.449707,947.019470,9631834
2018-10-31,968.278320,974.541504,957.306335,970.335571,950.827271,17999674
2018-11-01,976.415894,976.415894,960.049377,965.763916,946.347534,10276376
2018-11-02,975.593018,988.393677,972.072815,982.816223,963.057007,18369899
2018-11-05,981.490479,999.091370,973.764343,996.896973,976.854736,8292952
2018-11-06,1000.279968,1016.737976,998.085571,1009.514771,989.218750,9443242
2018-11-07,1019.480957,1019.480957,1011.892029,1015.549316,995.132019,1404299
2018-11-09,1011.480591,1018.383789,992.051025,999.777100,979.676880,11856145
2018-11-12,1003.663025,1004.668762,982.496216,987.479309,967.626282,6345305
2018-11-13,981.993347,1008.508972,978.381714,1005.263123,985.052612,7449802
2018-11-14,1010.383362,1017.332275,992.508179,1003.891602,983.708679,8517173
2018-11-15,1002.977295,1008.508972,993.422485,1002.885864,982.723145,7471831
2018-11-16,1003.891602,1033.150269,1003.114441,1030.818726,1010.094421,12065508
2018-11-19,1035.847534,1053.036987,1034.110352,1051.482666,1030.342896,7993787
2018-11-20,1046.911011,1056.877197,1033.195923,1039.962036,1019.053772,6255820
2018-11-21,1040.053467,1047.368164,1012.212036,1017.560852,997.103088,8211247
2018-11-22,1019.023804,1028.944336,1005.857422,1008.371826,988.098816,6335295
2018-11-26,1013.994995,1021.766785,1003.388733,1014.680725,994.280884,6984936
2018-11-27,1012.989197,1033.195923,1010.749084,1031.550171,1010.811096,7448303
2018-11-28,1035.436035,1058.568726,1029.812988,1053.905640,1032.717163,8753885
2018-11-29,1061.540283,1078.821167,1060.625977,1068.397827,1046.917969,13820099
2018-11-30,1071.872192,1084.398560,1062.728882,1067.529175,1046.066772,11721606
2018-12-03,1074.249512,1074.249512,1050.111084,1057.380127,1036.121826,6091412
2018-12-04,1058.797241,1058.797241,1044.350830,1053.585571,1032.403442,5679360
2018-12-05,1045.768066,1059.528809,1041.699219,1056.191406,1034.956909,6364879
2018-12-06,1050.568237,1050.568237,1022.452576,1027.390015,1006.734680,6415725
2018-12-07,1032.693115,1039.550537,1013.400635,1036.670410,1015.828491,7889992
2018-12-10,1014.909302,1018.840942,990.313782,996.851257,976.809875,10260536
2018-12-11,974.678650,1007.686096,964.621033,1003.525879,983.350281,14759031
2018-12-12,1004.851624,1018.109497,994.565430,1015.366455,994.952881,13786481
2018-12-13,1031.367310,1031.367310,1001.240051,1012.212036,991.861816,10168637
2018-12-14,1008.600403,1019.389526,998.268433,1016.920837,996.475891,7897917
2018-12-17,1020.349609,1035.938965,1016.280823,1033.104492,1012.334167,5538855
2018-12-18,1027.069946,1041.424927,1024.509766,1039.047729,1018.158020,6420997
2018-12-19,1043.710815,1049.013916,1036.121826,1039.413452,1018.516296,8059209
2018-12-20,1024.966919,1035.481812,1020.532471,1031.778809,1011.035156,6304850
2018-12-21,1028.624268,1034.338867,1002.108643,1005.948853,985.724548,9057907
2018-12-24,1006.588867,1008.691833,993.468201,995.845459,975.824280,4532852
2018-12-26,992.782471,1005.765991,974.358643,1004.257324,984.067078,7885596
2018-12-27,1012.349182,1030.453003,1009.423340,1024.235474,1003.643494,13647110
2018-12-28,1029.081421,1037.996216,1025.149780,1029.127197,1008.436951,8384273
2018-12-31,1034.064575,1036.716187,1020.578186,1025.195557,1004.584351,7899549
2019-01-01,1028.852905,1030.727295,1015.000732,1024.966919,1004.360229,4873335
2019-01-02,1019.023804,1030.453003,1006.680298,1011.617737,991.279419,7814409
2019-01-03,1012.623474,1019.115234,996.714111,999.137085,979.049805,8144143
2019-01-04,1003.388733,1009.834778,988.485107,1004.531616,984.335815,9258272
2019-01-07,1012.166321,1022.635437,1006.680298,1010.109070,989.801147,6030145
2019-01-08,1010.429077,1014.863586,1002.108643,1010.017639,989.711609,6152194
2019-01-09,1016.737976,1021.309631,1004.577332,1015.595093,995.176880,6307118
2019-01-10,1012.852051,1015.823669,1008.508972,1012.623474,992.265015,4462580
2019-01-11,1012.714905,1018.383789,995.342590,1003.983032,983.798279,7069530
2019-01-14,1001.194336,1006.223145,993.331055,1002.840149,982.678345,4497030
2019-01-15,1010.337646,1035.024658,1010.337646,1032.875977,1012.110413,11005703
2019-01-16,1037.767578,1046.911011,1033.515991,1038.590576,1017.709961,6980803
2019-01-17,1046.408081,1049.562500,1033.195923,1037.264771,1016.410889,8189538
2019-01-18,1050.385376,1087.964478,1037.996216,1082.889893,1061.118652,28090586
2019-01-21,1091.713257,1133.726807,1086.821533,1131.669556,1108.917603,24103407
2019-01-22,1127.235107,1140.127197,1115.120239,1129.338013,1106.632935,18103715
2019-01-23,1127.646484,1137.612793,1117.314575,1121.246216,1098.703857,9656771
2019-01-24,1120.057617,1145.841797,1115.577393,1140.584351,1117.653320,14387743
2019-01-25,1143.327393,1156.356567,1129.566650,1139.258545,1116.354126,9351996
2019-01-28,1143.373047,1148.356201,1117.680298,1124.217773,1101.615601,9372151
2019-01-29,1125.543579,1126.137939,1098.433594,1106.936890,1084.682251,10202922
2019-01-30,1110.914307,1120.057617,1089.061646,1093.267578,1071.287842,8582149
2019-01-31,1099.027954,1124.354980,1098.113647,1122.023438,1099.465576,11139650
2019-02-01,1128.286621,1147.487549,1121.932007,1142.870117,1119.893066,10093661
2019-02-04,1140.172852,1185.843872,1135.646973,1180.312134,1156.582275,12764029
2019-02-05,1181.317871,1192.655640,1169.065796,1180.906372,1157.164673,10239605
2019-02-06,1185.203735,1204.770508,1183.375122,1198.004395,1173.918823,10293391
2019-02-07,1198.004395,1208.016357,1175.923340,1179.854980,1156.134277,10075355
2019-02-08,1174.734619,1189.089722,1163.259766,1168.242920,1144.755615,7115027
2019-02-11,1166.597168,1166.688599,1143.830200,1145.887451,1122.849854,8228950
2019-02-12,1144.287354,1163.351196,1144.287354,1148.767578,1125.671875,6999076
2019-02-14,1134.686890,1134.686890,1113.657227,1119.326050,1096.822388,7248302
2019-02-15,1124.400635,1142.824463,1109.999878,1137.841309,1114.965454,10497230
2019-02-18,1142.915894,1145.201782,1110.914307,1115.577393,1093.149170,10553069
2019-02-19,1113.657227,1133.498291,1107.439819,1111.920044,1089.565186,6829230
2019-02-20,1119.006104,1133.772583,1114.571533,1128.606567,1105.916260,6888279
2019-02-21,1130.115234,1150.047729,1124.034912,1140.081421,1117.160522,11571474
2019-02-22,1137.978516,1138.618530,1120.971924,1126.777954,1104.124390,9576235
2019-02-25,1130.115234,1136.515625,1116.080200,1126.732178,1104.079590,8588261
2019-02-26,1105.885376,1129.018066,1102.685303,1115.714478,1093.283447,11080266
2019-02-27,1122.846313,1138.252808,1105.428223,1118.686035,1096.195068,12154417
2019-02-28,1128.057983,1133.635376,1121.474731,1125.589233,1102.959717,12344429
2019-03-01,1131.029541,1135.921265,1117.543213,1121.017578,1098.479858,8664803
2019-03-05,1118.594604,1133.589722,1114.205811,1131.623901,1108.872925,7788750
2019-03-06,1133.589722,1164.036987,1129.292358,1156.447998,1133.197998,13166138
2019-03-07,1155.716553,1170.162964,1150.367676,1161.431152,1138.080933,8869046
2019-03-08,1157.590942,1165.271362,1153.887939,1158.551025,1135.258667,6605967
2019-03-11,1161.248291,1199.604492,1159.373901,1192.381348,1168.408813,10629434
2019-03-12,1204.084717,1219.719849,1201.661743,1217.296875,1192.823486,12280798
2019-03-13,1222.462891,1243.492432,1214.325317,1231.880493,1207.113892,12288795
2019-03-14,1234.120605,1245.321167,1221.639893,1226.623047,1201.962158,11376655
2019-03-15,1229.777466,1242.395264,1198.873047,1208.427856,1184.132813,17382176
2019-03-18,1216.976807,1241.618164,1215.148193,1234.394897,1209.577881,11052031
2019-03-19,1243.492432,1261.779175,1228.040283,1258.624756,1233.320435,10724015
2019-03-20,1259.767578,1269.093750,1247.149780,1257.618896,1232.334961,10819718
2019-03-22,1254.921631,1262.602051,1222.188599,1226.805908,1202.141479,12539321
2019-03-25,1216.611084,1222.325684,1203.901855,1210.987915,1186.641479,8697044
2019-03-26,1216.336792,1254.098755,1216.062500,1250.121460,1224.988159,10367438
2019-03-27,1259.904785,1259.904785,1229.091797,1233.663452,1208.860962,11039935
2019-03-28,1234.577759,1252.453003,1227.765991,1243.492432,1218.492310,11465124
2019-04-01,1252.635864,1286.283203,1245.824097,1272.614014,1247.028564,11044427
2019-04-02,1278.237183,1282.900269,1261.870605,1270.648193,1245.102173,8763370
2019-04-03,1273.436890,1282.808838,1254.464478,1257.390381,1232.110840,8584906
2019-04-04,1260.864868,1265.162231,1231.834717,1237.137939,1212.265747,9160422
2019-04-05,1244.361084,1247.058350,1227.948853,1237.915039,1213.027100,7358633
2019-04-08,1239.835205,1241.206665,1210.302246,1215.376709,1190.942017,9540921
2019-04-09,1215.056763,1225.845825,1207.833496,1220.131348,1195.600952,10387488
2019-04-10,1223.331421,1232.520508,1212.862305,1217.342529,1192.868286,8325974
2019-04-11,1218.759766,1237.092163,1215.148193,1231.423340,1206.666016,6279260
2019-04-12,1234.349121,1240.658081,1222.142822,1228.040283,1203.350830,6474384
2019-04-15,1229.777466,1233.389160,1220.634155,1225.343018,1200.707886,4642868
2019-04-16,1229.777466,1243.492432,1225.205811,1228.634644,1203.933228,8680158
2019-04-18,1257.207520,1270.693848,1248.064209,1267.219482,1241.742432,19643267
2019-04-22,1243.492432,1249.892822,1226.394531,1230.097534,1205.366821,11803961
2019-04-23,1232.520508,1255.378784,1230.691895,1247.012695,1221.941895,9903725
2019-04-24,1252.910156,1275.311279,1249.207031,1270.465332,1244.922974,8050556
2019-04-25,1270.099609,1291.403564,1245.869751,1254.830200,1229.602295,15234957
2019-04-26,1257.207520,1276.362793,1253.275879,1273.482666,1247.879639,7534942
2019-04-30,1276.774170,1276.774170,1249.709961,1273.482666,1247.879639,11174290
2019-05-02,1272.751099,1292.775024,1263.699219,1284.683228,1258.855103,9496001
2019-05-03,1287.334717,1296.066650,1282.488770,1288.157593,1262.259644,7120131
2019-05-06,1278.237183,1282.625977,1260.041870,1266.259399,1240.801636,7916057
2019-05-07,1275.311279,1275.494141,1225.388672,1228.406006,1203.709351,9708823
2019-05-08,1225.205811,1225.205811,1181.500732,1188.129639,1164.242798,15979459
2019-05-09,1178.391968,1178.391968,1144.515991,1148.813354,1125.716919,21335086
2019-05-10,1156.630859,1168.242920,1138.344238,1143.967407,1120.968384,12278715
2019-05-13,1140.995850,1152.790649,1122.343384,1126.503662,1103.855713,8801829
2019-05-14,1130.572388,1160.608276,1126.000732,1152.470703,1129.300659,14219117
2019-05-15,1163.945557,1168.517212,1143.464478,1149.224731,1126.119873,12209779
2019-05-16,1152.013550,1162.939819,1150.322021,1156.950928,1133.690796,7225654
2019-05-17,1158.459595,1167.557129,1144.744507,1158.825317,1135.527344,8638474
2019-05-20,1201.067505,1223.102905,1191.832642,1212.313721,1187.940552,13489550
2019-05-21,1218.074097,1249.892822,1216.108276,1225.022949,1200.394165,15171780
2019-05-22,1230.371826,1243.218140,1220.725586,1225.571533,1200.931763,12344959
2019-05-23,1254.464478,1272.751099,1211.490845,1219.628418,1195.108154,19383003
2019-05-24,1232.520508,1237.823608,1203.718994,1222.325684,1197.751221,11134632
2019-05-27,1222.554321,1222.920044,1195.032837,1198.370117,1174.277100,8038343
2019-05-28,1206.736328,1220.451294,1200.838867,1210.347900,1186.014282,21297125
2019-05-29,1207.833496,1219.079834,1192.427002,1200.564575,1176.427734,7779257
2019-05-30,1203.490479,1227.034546,1203.490479,1215.833984,1191.390137,11747190
2019-05-31,1223.285767,1226.943115,1207.102051,1216.199707,1191.748413,12862033
2019-06-03,1220.634155,1250.121460,1208.016357,1243.675415,1218.671753,9278471
2019-06-04,1241.160889,1256.521729,1232.611938,1235.857788,1211.011230,7721380
2019-06-06,1245.229736,1245.229736,1207.924927,1213.639526,1189.239502,8382417
2019-06-07,1212.359497,1213.548096,1193.752808,1202.256104,1178.085083,7361209
2019-06-10,1207.742065,1213.319458,1197.867310,1206.141968,1181.892944,5884234
2019-06-11,1208.610718,1220.177002,1205.090576,1215.285278,1190.852295,5746037
2019-06-12,1220.359863,1223.742920,1211.490845,1218.028320,1193.540161,5148799
2019-06-13,1216.062500,1220.359863,1196.541504,1213.548096,1189.150146,7843084
2019-06-14,1208.656372,1211.490845,1197.227295,1204.679077,1180.459351,7471384
2019-06-17,1206.919189,1206.919189,1168.974365,1172.448853,1148.877075,7454128
2019-06-18,1169.340088,1177.614868,1160.379639,1171.260254,1147.712402,8398685
2019-06-19,1176.654785,1190.461182,1154.436523,1167.922852,1144.442139,7246381
2019-06-20,1170.345825,1188.632568,1168.517212,1185.660889,1161.823608,5374424
2019-06-21,1184.929443,1184.975220,1166.277100,1169.888672,1146.368408,11618416
2019-06-24,1163.168335,1167.099976,1149.407715,1154.253662,1131.047852,5633614
2019-06-25,1151.053467,1186.803833,1146.801758,1184.838013,1161.017334,7483449
2019-06-26,1180.403564,1192.838501,1176.151855,1183.283691,1159.494141,5796513
2019-06-27,1182.369385,1185.798096,1162.116821,1164.997070,1141.575195,12452766
2019-06-28,1167.694336,1172.951782,1141.681519,1145.750366,1122.715332,9471082
2019-07-01,1150.276245,1163.625488,1139.670044,1160.151123,1136.826538,6739428
2019-07-02,1164.814209,1171.260254,1155.076538,1168.974365,1145.472412,5073373
2019-07-03,1172.997437,1176.289063,1165.819946,1172.677368,1149.101074,4403246
2019-07-04,1171.625977,1180.403564,1170.345825,1174.003174,1150.400146,4675702
2019-07-05,1175.008911,1179.946411,1152.059204,1155.122192,1131.898682,5463376
2019-07-08,1150.230591,1159.465332,1141.270142,1144.790283,1121.774658,7004609
2019-07-09,1141.955811,1173.546021,1138.801392,1170.437256,1146.906006,8767877
2019-07-10,1170.391602,1178.894897,1160.013916,1169.294434,1145.786255,6009098
2019-07-11,1176.746216,1179.306396,1169.705811,1171.763062,1148.205078,4304188
2019-07-12,1173.088867,1188.632568,1168.562866,1170.803101,1147.264404,7846218
2019-07-15,1174.917480,1179.031982,1161.522583,1166.780029,1143.322266,5329749
2019-07-16,1170.300171,1183.969482,1167.648560,1182.232178,1158.463745,5035386
2019-07-17,1183.420776,1185.889526,1170.345825,1172.037354,1148.473999,4741116
2019-07-18,1172.174561,1176.197632,1150.230591,1153.750732,1130.554932,5971454
2019-07-19,1159.556763,1163.899780,1136.241211,1142.001587,1119.041992,8168268
2019-07-22,1143.830200,1174.460327,1122.160522,1170.803101,1147.264404,14546294
2019-07-23,1174.917480,1183.055054,1152.424927,1164.448486,1141.037720,10158174
2019-07-24,1164.402710,1169.248657,1146.161743,1151.236328,1128.091187,7594589
2019-07-25,1155.716553,1160.333984,1121.886230,1126.000732,1103.362915,10902535
2019-07-26,1126.000732,1136.058350,1106.342529,1109.817017,1087.504517,10193752
2019-07-29,1112.651489,1117.314575,1101.862305,1107.211182,1084.951172,8813022
